symbol,type,entry,exit,exit_reason,r_multiple,open_ts,close_ts
ETH/USDT,LONG,2949.84,2948.37,SL,-7374610462.501,2025-07-11 01:30:00+00:00,2025-07-11 04:30:00+00:00
ETH/USDT,LONG,3001.1,2971.82,SL,-1.054,2025-07-11 07:30:00+00:00,2025-07-11 07:45:00+00:00
ETH/USDT,LONG,3007.2,3032.93,TP,128638800740.373,2025-07-11 08:30:00+00:00,2025-07-11 09:30:00+00:00
ETH/USDT,LONG,2994.59,2966.98,SL,-1.057,2025-07-11 13:00:00+00:00,2025-07-11 15:00:00+00:00
ETH/USDT,LONG,2980.44,2978.95,SL,-7451098687.5,2025-07-11 17:00:00+00:00,2025-07-11 20:30:00+00:00
ETH/USDT,LONG,2965.17,2938.61,SL,-1.059,2025-07-12 01:15:00+00:00,2025-07-12 04:45:00+00:00
ETH/USDT,LONG,2962.75,2961.27,SL,-7406876587.5,2025-07-12 06:30:00+00:00,2025-07-12 07:00:00+00:00
ETH/USDT,LONG,2971.48,2952.49,SL,-1.085,2025-07-12 07:15:00+00:00,2025-07-12 12:15:00+00:00
ETH/USDT,LONG,2943.49,2923.25,SL,-1.078,2025-07-12 12:45:00+00:00,2025-07-12 13:15:00+00:00
ETH/USDT,LONG,2947.1,2925.46,SL,-1.073,2025-07-12 14:15:00+00:00,2025-07-12 14:45:00+00:00
ETH/USDT,LONG,2929.22,2927.76,SL,-7323059700.0,2025-07-12 16:15:00+00:00,2025-07-12 20:15:00+00:00
ETH/USDT,LONG,2939.19,2937.72,SL,-7347972149.999,2025-07-12 21:30:00+00:00,2025-07-13 00:30:00+00:00
ETH/USDT,LONG,2954.18,2952.7,SL,-7385440875.001,2025-07-13 02:45:00+00:00,2025-07-13 05:15:00+00:00
ETH/USDT,LONG,2962.25,2948.72,SL,-1.123,2025-07-13 06:30:00+00:00,2025-07-13 09:15:00+00:00
ETH/USDT,LONG,2949.95,2948.48,SL,-7374885600.0,2025-07-13 09:45:00+00:00,2025-07-13 10:30:00+00:00
ETH/USDT,LONG,2961.06,2967.56,TP,32510464732.595,2025-07-13 11:00:00+00:00,2025-07-13 12:30:00+00:00
ETH/USDT,LONG,2993.41,2991.91,SL,-7483514887.499,2025-07-13 17:30:00+00:00,2025-07-13 19:30:00+00:00
ETH/USDT,LONG,2971.86,2970.37,SL,-7429637962.501,2025-07-13 23:45:00+00:00,2025-07-14 00:15:00+00:00
ETH/USDT,LONG,3045.17,3043.65,SL,-7612929562.5,2025-07-14 07:45:00+00:00,2025-07-14 09:30:00+00:00
ETH/USDT,LONG,3070.95,3039.91,SL,-1.052,2025-07-14 10:30:00+00:00,2025-07-14 12:15:00+00:00
ETH/USDT,LONG,3055.25,3026.66,SL,-1.056,2025-07-14 13:00:00+00:00,2025-07-14 14:30:00+00:00
ETH/USDT,LONG,3029.75,2999.22,SL,-1.052,2025-07-14 14:45:00+00:00,2025-07-14 15:45:00+00:00
ETH/USDT,LONG,3022.26,2991.04,SL,-1.051,2025-07-14 16:30:00+00:00,2025-07-14 18:00:00+00:00
ETH/USDT,LONG,3002.11,3000.61,SL,-7505275762.499,2025-07-14 20:15:00+00:00,2025-07-14 22:00:00+00:00
ETH/USDT,LONG,3019.15,2999.49,SL,-1.083,2025-07-15 00:15:00+00:00,2025-07-15 00:30:00+00:00
ETH/USDT,LONG,2963.23,2936.03,SL,-1.057,2025-07-15 02:15:00+00:00,2025-07-15 03:00:00+00:00
ETH/USDT,LONG,2966.18,2989.37,TP,115945535945.088,2025-07-15 04:15:00+00:00,2025-07-15 06:00:00+00:00
ETH/USDT,LONG,2984.86,2960.17,SL,-1.064,2025-07-15 07:00:00+00:00,2025-07-15 08:15:00+00:00
ETH/USDT,LONG,2986.62,2963.19,SL,-1.068,2025-07-15 09:00:00+00:00,2025-07-15 11:15:00+00:00
ETH/USDT,LONG,2982.18,2998.66,SL,-0.459,2025-07-15 12:00:00+00:00,2025-07-15 12:30:00+00:00
ETH/USDT,LONG,3040.52,3039.0,SL,-7601298749.999,2025-07-15 15:45:00+00:00,2025-07-15 17:00:00+00:00
ETH/USDT,LONG,3061.54,3060.01,SL,-7653850012.501,2025-07-15 21:00:00+00:00,2025-07-15 21:30:00+00:00
ETH/USDT,LONG,3082.04,3118.68,SL,-0.48,2025-07-15 21:45:00+00:00,2025-07-15 23:00:00+00:00
ETH/USDT,LONG,3121.54,3142.06,TP,102578421785.808,2025-07-16 04:30:00+00:00,2025-07-16 05:00:00+00:00
ETH/USDT,LONG,3137.89,3136.32,SL,-7844720399.999,2025-07-16 05:15:00+00:00,2025-07-16 06:15:00+00:00
ETH/USDT,LONG,3156.12,3154.54,SL,-7890293174.999,2025-07-16 06:30:00+00:00,2025-07-16 09:30:00+00:00
ETH/USDT,LONG,3154.97,3153.39,SL,-7887416737.499,2025-07-16 11:30:00+00:00,2025-07-16 12:30:00+00:00
ETH/USDT,LONG,3165.4,3163.82,SL,-7913504775.0,2025-07-16 12:45:00+00:00,2025-07-16 13:00:00+00:00
ETH/USDT,LONG,3375.09,3373.4,SL,-8437716750.0,2025-07-17 00:00:00+00:00,2025-07-17 00:15:00+00:00
ETH/USDT,LONG,3349.33,3310.54,SL,-1.045,2025-07-17 01:30:00+00:00,2025-07-17 01:45:00+00:00
ETH/USDT,LONG,3355.69,3380.06,TP,121841732569.116,2025-07-17 05:15:00+00:00,2025-07-17 06:00:00+00:00
ETH/USDT,LONG,3425.41,3392.97,SL,-1.056,2025-07-17 13:15:00+00:00,2025-07-17 13:30:00+00:00
ETH/USDT,LONG,3402.86,3401.16,SL,-8507151449.999,2025-07-17 13:45:00+00:00,2025-07-17 15:00:00+00:00
ETH/USDT,LONG,3425.51,3423.8,SL,-8563779750.0,2025-07-17 17:45:00+00:00,2025-07-17 19:45:00+00:00
ETH/USDT,LONG,3641.03,3639.21,SL,-9102574012.5,2025-07-18 12:45:00+00:00,2025-07-18 14:00:00+00:00
ETH/USDT,LONG,3599.9,3553.45,SL,-1.04,2025-07-18 14:15:00+00:00,2025-07-18 15:15:00+00:00
ETH/USDT,LONG,3585.4,3583.61,SL,-8963504512.499,2025-07-18 16:30:00+00:00,2025-07-18 17:15:00+00:00
ETH/USDT,LONG,3602.07,3554.53,SL,-1.039,2025-07-18 17:30:00+00:00,2025-07-18 19:00:00+00:00
ETH/USDT,LONG,3502.04,3545.76,TP,218594674826.754,2025-07-18 20:30:00+00:00,2025-07-18 21:15:00+00:00
ETH/USDT,LONG,3557.19,3509.41,SL,-1.039,2025-07-18 21:30:00+00:00,2025-07-18 23:00:00+00:00
ETH/USDT,LONG,3548.13,3504.92,SL,-1.043,2025-07-18 23:45:00+00:00,2025-07-19 01:00:00+00:00
ETH/USDT,LONG,3549.37,3581.17,TP,158963808376.402,2025-07-19 01:30:00+00:00,2025-07-19 03:00:00+00:00
ETH/USDT,LONG,3588.13,3586.34,SL,-8970332924.999,2025-07-19 03:15:00+00:00,2025-07-19 04:15:00+00:00
ETH/USDT,LONG,3555.16,3553.38,SL,-8887891724.999,2025-07-19 08:30:00+00:00,2025-07-19 11:15:00+00:00
ETH/USDT,LONG,3562.91,3536.07,SL,-1.071,2025-07-19 12:45:00+00:00,2025-07-19 14:30:00+00:00
ETH/USDT,LONG,3563.16,3536.21,SL,-1.071,2025-07-19 15:30:00+00:00,2025-07-19 16:15:00+00:00
ETH/USDT,LONG,3569.34,3541.31,SL,-1.068,2025-07-19 16:30:00+00:00,2025-07-19 17:15:00+00:00
ETH/USDT,LONG,3564.27,3562.49,SL,-8910678112.5,2025-07-19 19:15:00+00:00,2025-07-19 19:30:00+00:00
ETH/USDT,LONG,3578.92,3553.18,SL,-1.075,2025-07-19 19:45:00+00:00,2025-07-19 21:00:00+00:00
ETH/USDT,LONG,3579.68,3577.89,SL,-8949197362.499,2025-07-19 22:00:00+00:00,2025-07-19 23:30:00+00:00
ETH/USDT,LONG,3593.11,3591.31,SL,-8982764137.5,2025-07-19 23:45:00+00:00,2025-07-20 01:00:00+00:00
ETH/USDT,LONG,3657.46,3678.96,TP,107492340736.789,2025-07-20 06:30:00+00:00,2025-07-20 07:30:00+00:00
ETH/USDT,LONG,3669.21,3691.14,SL,-0.462,2025-07-20 07:45:00+00:00,2025-07-20 08:30:00+00:00
ETH/USDT,LONG,3777.04,3803.38,TP,131689469746.304,2025-07-20 16:00:00+00:00,2025-07-20 16:30:00+00:00
ETH/USDT,LONG,3737.72,3735.85,SL,-9344294812.5,2025-07-20 20:00:00+00:00,2025-07-20 21:15:00+00:00
ETH/USDT,LONG,3763.29,3728.54,SL,-1.057,2025-07-20 21:30:00+00:00,2025-07-20 22:00:00+00:00
ETH/USDT,LONG,3727.72,3761.16,TP,167179849286.328,2025-07-20 22:15:00+00:00,2025-07-20 23:30:00+00:00
ETH/USDT,LONG,3739.92,3700.63,SL,-1.05,2025-07-21 01:00:00+00:00,2025-07-21 01:30:00+00:00
ETH/USDT,LONG,3759.59,3757.71,SL,-9398972137.499,2025-07-21 03:00:00+00:00,2025-07-21 04:15:00+00:00
ETH/USDT,LONG,3776.29,3801.67,TP,126937298011.187,2025-07-21 04:30:00+00:00,2025-07-21 06:15:00+00:00
ETH/USDT,LONG,3812.93,3811.02,SL,-9532313774.999,2025-07-21 10:45:00+00:00,2025-07-21 11:15:00+00:00
ETH/USDT,LONG,3820.9,3818.99,SL,-9552248737.498,2025-07-21 13:45:00+00:00,2025-07-21 14:15:00+00:00
ETH/USDT,LONG,3849.43,3811.43,SL,-1.053,2025-07-21 14:30:00+00:00,2025-07-21 15:30:00+00:00
ETH/USDT,LONG,3770.5,3768.62,SL,-9426260774.999,2025-07-21 17:45:00+00:00,2025-07-21 18:30:00+00:00
ETH/USDT,LONG,3737.79,3735.92,SL,-9344469900.0,2025-07-21 18:45:00+00:00,2025-07-21 19:00:00+00:00
ETH/USDT,LONG,3736.09,3773.95,TP,-0.877,2025-07-21 19:30:00+00:00,2025-07-21 22:30:00+00:00
ETH/USDT,LONG,3720.46,3747.14,SL,-0.468,2025-07-22 01:00:00+00:00,2025-07-22 01:30:00+00:00
ETH/USDT,LONG,3795.66,3755.39,SL,-1.049,2025-07-22 01:45:00+00:00,2025-07-22 02:45:00+00:00
ETH/USDT,LONG,3704.27,3663.28,SL,-1.047,2025-07-22 06:00:00+00:00,2025-07-22 07:45:00+00:00
ETH/USDT,LONG,3645.98,3679.4,TP,167075711637.435,2025-07-22 09:15:00+00:00,2025-07-22 10:30:00+00:00
ETH/USDT,LONG,3699.47,3663.85,SL,-1.055,2025-07-22 10:45:00+00:00,2025-07-22 13:45:00+00:00
ETH/USDT,LONG,3708.55,3742.59,TP,170197285249.421,2025-07-22 14:45:00+00:00,2025-07-22 16:15:00+00:00
ETH/USDT,LONG,3712.34,3671.55,SL,-1.048,2025-07-22 18:45:00+00:00,2025-07-22 19:45:00+00:00
ETH/USDT,LONG,3708.83,3741.14,TP,161520663330.4,2025-07-22 20:45:00+00:00,2025-07-22 23:15:00+00:00
ETH/USDT,LONG,3746.91,3715.99,SL,-1.064,2025-07-23 02:00:00+00:00,2025-07-23 05:15:00+00:00
ETH/USDT,LONG,3711.13,3681.42,SL,-1.066,2025-07-23 05:30:00+00:00,2025-07-23 07:00:00+00:00
ETH/USDT,LONG,3674.11,3672.27,SL,-9185265337.499,2025-07-23 07:45:00+00:00,2025-07-23 08:45:00+00:00
ETH/USDT,LONG,3661.7,3659.87,SL,-9154249837.5,2025-07-23 09:30:00+00:00,2025-07-23 12:00:00+00:00
ETH/USDT,LONG,3641.18,3639.36,SL,-9102949199.999,2025-07-23 12:45:00+00:00,2025-07-23 13:15:00+00:00
ETH/USDT,LONG,3645.37,3605.08,SL,-1.047,2025-07-23 15:45:00+00:00,2025-07-23 16:15:00+00:00
ETH/USDT,LONG,3569.06,3603.85,TP,173913706199.5,2025-07-23 17:15:00+00:00,2025-07-23 18:15:00+00:00
ETH/USDT,LONG,3575.55,3537.2,SL,-1.049,2025-07-23 20:30:00+00:00,2025-07-23 21:15:00+00:00
ETH/USDT,LONG,3581.79,3617.89,TP,180487058767.619,2025-07-23 21:30:00+00:00,2025-07-23 23:00:00+00:00
ETH/USDT,LONG,3630.81,3645.79,SL,-0.446,2025-07-23 23:15:00+00:00,2025-07-24 03:15:00+00:00
ETH/USDT,LONG,3580.09,3547.62,SL,-1.058,2025-07-24 05:15:00+00:00,2025-07-24 06:30:00+00:00
ETH/USDT,LONG,3545.09,3507.76,SL,-1.05,2025-07-24 06:45:00+00:00,2025-07-24 07:00:00+00:00
ETH/USDT,LONG,3571.49,3608.79,SL,-0.477,2025-07-24 07:15:00+00:00,2025-07-24 08:00:00+00:00
ETH/USDT,LONG,3623.98,3622.17,SL,-9059952712.499,2025-07-24 08:15:00+00:00,2025-07-24 10:15:00+00:00
ETH/USDT,LONG,3645.05,3643.23,SL,-9112629037.5,2025-07-24 11:00:00+00:00,2025-07-24 14:30:00+00:00
ETH/USDT,LONG,3709.34,3748.61,TP,196312281621.985,2025-07-24 17:15:00+00:00,2025-07-24 19:00:00+00:00
ETH/USDT,LONG,3732.96,3698.0,SL,-1.056,2025-07-24 22:30:00+00:00,2025-07-24 23:15:00+00:00
ETH/USDT,LONG,3686.96,3653.63,SL,-1.058,2025-07-25 00:15:00+00:00,2025-07-25 00:30:00+00:00
ETH/USDT,LONG,3660.07,3658.24,SL,-9150172799.998,2025-07-25 01:15:00+00:00,2025-07-25 01:30:00+00:00
ETH/USDT,LONG,3683.49,3646.07,SL,-1.052,2025-07-25 01:45:00+00:00,2025-07-25 02:30:00+00:00
ETH/USDT,LONG,3624.06,3583.29,SL,-1.046,2025-07-25 03:00:00+00:00,2025-07-25 03:30:00+00:00
ETH/USDT,LONG,3620.4,3618.59,SL,-9050998237.499,2025-07-25 04:30:00+00:00,2025-07-25 04:45:00+00:00
ETH/USDT,LONG,3640.6,3638.78,SL,-9101498475.0,2025-07-25 06:30:00+00:00,2025-07-25 07:15:00+00:00
ETH/USDT,LONG,3666.06,3664.23,SL,-9165155287.499,2025-07-25 08:15:00+00:00,2025-07-25 09:15:00+00:00
ETH/USDT,LONG,3697.95,3696.1,SL,-9244870124.999,2025-07-25 09:30:00+00:00,2025-07-25 09:45:00+00:00
ETH/USDT,LONG,3634.67,3670.23,SL,-0.476,2025-07-25 15:00:00+00:00,2025-07-25 20:30:00+00:00
ETH/USDT,LONG,3685.42,3683.58,SL,-9213554475.0,2025-07-25 20:45:00+00:00,2025-07-25 21:00:00+00:00
ETH/USDT,LONG,3747.08,3745.21,SL,-9367706512.499,2025-07-26 02:15:00+00:00,2025-07-26 02:30:00+00:00
ETH/USDT,LONG,3748.63,3746.76,SL,-9371583450.0,2025-07-26 04:00:00+00:00,2025-07-26 08:15:00+00:00
ETH/USDT,LONG,3757.43,3755.55,SL,-9393569437.5,2025-07-26 08:30:00+00:00,2025-07-26 08:45:00+00:00
ETH/USDT,LONG,3742.48,3716.44,SL,-1.077,2025-07-26 11:30:00+00:00,2025-07-26 15:15:00+00:00
ETH/USDT,LONG,3736.38,3713.11,SL,-1.087,2025-07-26 15:45:00+00:00,2025-07-26 18:15:00+00:00
ETH/USDT,LONG,3744.34,3760.44,TP,80491182320.09,2025-07-26 18:30:00+00:00,2025-07-26 21:45:00+00:00
ETH/USDT,LONG,3758.99,3778.75,SL,-0.457,2025-07-26 22:00:00+00:00,2025-07-26 22:15:00+00:00
ETH/USDT,LONG,3736.65,3752.18,TP,77652914775.437,2025-07-27 00:00:00+00:00,2025-07-27 00:45:00+00:00
ETH/USDT,LONG,3766.16,3764.28,SL,-9415405349.999,2025-07-27 01:15:00+00:00,2025-07-27 02:45:00+00:00
ETH/USDT,LONG,3775.59,3792.08,TP,82450440404.05,2025-07-27 03:00:00+00:00,2025-07-27 05:00:00+00:00
ETH/USDT,LONG,3768.38,3746.64,SL,-1.095,2025-07-27 07:45:00+00:00,2025-07-27 09:45:00+00:00
ETH/USDT,LONG,3778.23,3776.34,SL,-9445570424.998,2025-07-27 10:00:00+00:00,2025-07-27 10:15:00+00:00
ETH/USDT,LONG,3819.57,3833.19,SL,-0.439,2025-07-27 15:45:00+00:00,2025-07-27 16:30:00+00:00
ETH/USDT,LONG,3837.29,3835.37,SL,-9593219212.5,2025-07-27 21:45:00+00:00,2025-07-27 22:00:00+00:00
ETH/USDT,LONG,3856.27,3854.34,SL,-9640667924.998,2025-07-27 22:15:00+00:00,2025-07-27 22:30:00+00:00
ETH/USDT,LONG,3865.03,3836.63,SL,-1.073,2025-07-27 22:45:00+00:00,2025-07-27 23:00:00+00:00
ETH/USDT,LONG,3882.53,3852.1,SL,-1.068,2025-07-28 00:00:00+00:00,2025-07-28 00:45:00+00:00
ETH/USDT,LONG,3875.84,3873.9,SL,-9689592374.998,2025-07-28 02:15:00+00:00,2025-07-28 02:30:00+00:00
ETH/USDT,LONG,3886.88,3903.94,SL,-0.449,2025-07-28 02:45:00+00:00,2025-07-28 05:00:00+00:00
ETH/USDT,LONG,3878.77,3876.83,SL,-9696921037.499,2025-07-28 09:30:00+00:00,2025-07-28 09:45:00+00:00
ETH/USDT,LONG,3871.95,3870.01,SL,-9679862512.499,2025-07-28 11:30:00+00:00,2025-07-28 12:45:00+00:00
ETH/USDT,LONG,3859.73,3833.79,SL,-1.08,2025-07-28 13:00:00+00:00,2025-07-28 13:15:00+00:00
ETH/USDT,LONG,3853.38,3822.94,SL,-1.067,2025-07-28 13:30:00+00:00,2025-07-28 14:15:00+00:00
ETH/USDT,LONG,3795.9,3794.0,SL,-9489742500.0,2025-07-28 14:30:00+00:00,2025-07-28 15:45:00+00:00
ETH/USDT,LONG,3778.32,3776.43,SL,-9445795537.5,2025-07-28 18:00:00+00:00,2025-07-28 19:30:00+00:00
ETH/USDT,LONG,3803.15,3766.92,SL,-1.055,2025-07-28 21:30:00+00:00,2025-07-28 22:30:00+00:00
ETH/USDT,LONG,3808.59,3773.95,SL,-1.058,2025-07-29 00:00:00+00:00,2025-07-29 00:30:00+00:00
ETH/USDT,LONG,3795.65,3755.66,SL,-1.05,2025-07-29 01:15:00+00:00,2025-07-29 01:45:00+00:00
ETH/USDT,LONG,3759.11,3792.35,TP,166210723068.313,2025-07-29 02:15:00+00:00,2025-07-29 03:45:00+00:00
ETH/USDT,LONG,3801.74,3830.68,TP,144678434484.176,2025-07-29 04:00:00+00:00,2025-07-29 06:45:00+00:00
ETH/USDT,LONG,3834.32,3855.25,SL,-0.458,2025-07-29 07:15:00+00:00,2025-07-29 07:30:00+00:00
ETH/USDT,LONG,3817.01,3839.98,TP,114873940758.9,2025-07-29 11:30:00+00:00,2025-07-29 12:00:00+00:00
ETH/USDT,LONG,3851.35,3849.43,SL,-9628386787.499,2025-07-29 12:15:00+00:00,2025-07-29 13:15:00+00:00
ETH/USDT,LONG,3773.06,3733.73,SL,-1.05,2025-07-29 15:00:00+00:00,2025-07-29 16:30:00+00:00
ETH/USDT,LONG,3784.54,3743.9,SL,-1.049,2025-07-29 17:15:00+00:00,2025-07-29 20:00:00+00:00
ETH/USDT,LONG,3792.44,3758.19,SL,-1.058,2025-07-29 22:45:00+00:00,2025-07-30 00:30:00+00:00
ETH/USDT,LONG,3795.49,3820.47,TP,124924188068.548,2025-07-30 01:30:00+00:00,2025-07-30 03:45:00+00:00
ETH/USDT,LONG,3817.19,3815.28,SL,-9542969099.999,2025-07-30 06:00:00+00:00,2025-07-30 07:00:00+00:00
ETH/USDT,LONG,3798.9,3771.4,SL,-1.074,2025-07-30 10:15:00+00:00,2025-07-30 10:45:00+00:00
ETH/USDT,LONG,3758.49,3756.61,SL,-9396220762.499,2025-07-30 11:45:00+00:00,2025-07-30 12:15:00+00:00
ETH/USDT,LONG,3795.41,3793.51,SL,-9488516887.5,2025-07-30 14:30:00+00:00,2025-07-30 14:45:00+00:00
ETH/USDT,LONG,3760.58,3788.92,SL,-0.469,2025-07-30 19:45:00+00:00,2025-07-30 23:30:00+00:00
ETH/USDT,LONG,3810.57,3836.06,TP,127445238411.237,2025-07-30 23:45:00+00:00,2025-07-31 00:30:00+00:00
ETH/USDT,LONG,3873.56,3854.36,SL,-1.112,2025-07-31 08:30:00+00:00,2025-07-31 09:30:00+00:00
ETH/USDT,LONG,3863.48,3845.46,SL,-1.12,2025-07-31 09:45:00+00:00,2025-07-31 11:00:00+00:00
ETH/USDT,LONG,3838.79,3818.72,SL,-1.106,2025-07-31 11:45:00+00:00,2025-07-31 13:00:00+00:00
ETH/USDT,LONG,3799.39,3772.47,SL,-1.076,2025-07-31 13:30:00+00:00,2025-07-31 14:15:00+00:00
ETH/USDT,LONG,3773.93,3796.3,TP,111875957814.645,2025-07-31 15:00:00+00:00,2025-07-31 16:15:00+00:00
ETH/USDT,LONG,3810.14,3779.77,SL,-1.067,2025-07-31 16:30:00+00:00,2025-07-31 17:15:00+00:00
ETH/USDT,LONG,3754.98,3720.13,SL,-1.057,2025-07-31 19:15:00+00:00,2025-07-31 20:00:00+00:00
ETH/USDT,LONG,3731.17,3695.67,SL,-1.055,2025-07-31 21:45:00+00:00,2025-07-31 23:30:00+00:00
ETH/USDT,LONG,3690.55,3652.02,SL,-1.05,2025-08-01 00:15:00+00:00,2025-08-01 00:45:00+00:00
ETH/USDT,LONG,3708.25,3661.7,SL,-1.041,2025-08-01 02:00:00+00:00,2025-08-01 05:45:00+00:00
ETH/USDT,LONG,3657.93,3623.81,SL,-1.057,2025-08-01 06:15:00+00:00,2025-08-01 07:30:00+00:00
ETH/USDT,LONG,3618.65,3638.83,SL,-0.459,2025-08-01 08:30:00+00:00,2025-08-01 12:00:00+00:00
ETH/USDT,LONG,3668.95,3633.22,SL,-1.054,2025-08-01 12:30:00+00:00,2025-08-01 13:30:00+00:00
ETH/USDT,SHORT,3596.43,3594.63,SL,8991077212.499,2025-08-01 13:45:00+00:00,2025-08-01 14:00:00+00:00
ETH/USDT,SHORT,3588.15,3630.55,SL,-0.959,2025-08-01 15:15:00+00:00,2025-08-01 16:00:00+00:00
ETH/USDT,SHORT,3584.25,3546.13,TP,190609245158.925,2025-08-01 16:45:00+00:00,2025-08-01 18:15:00+00:00
ETH/USDT,SHORT,3551.92,3519.4,SL,-0.529,2025-08-01 19:00:00+00:00,2025-08-01 20:00:00+00:00
ETH/USDT,SHORT,3515.67,3513.91,SL,8789178212.498,2025-08-01 22:00:00+00:00,2025-08-01 22:15:00+00:00
ETH/USDT,SHORT,3528.57,3508.15,SL,-0.547,2025-08-02 04:30:00+00:00,2025-08-02 06:00:00+00:00
ETH/USDT,SHORT,3496.22,3474.67,TP,107742977305.699,2025-08-02 08:30:00+00:00,2025-08-02 10:15:00+00:00
ETH/USDT,SHORT,3488.69,3486.95,SL,8721736949.999,2025-08-02 14:15:00+00:00,2025-08-02 14:30:00+00:00
ETH/USDT,SHORT,3387.78,3386.08,SL,8469438162.499,2025-08-02 22:15:00+00:00,2025-08-03 00:30:00+00:00
ETH/USDT,SHORT,3447.44,3474.58,SL,-0.94,2025-08-03 03:30:00+00:00,2025-08-03 10:45:00+00:00
ETH/USDT,SHORT,3475.81,3494.83,SL,-0.916,2025-08-03 12:00:00+00:00,2025-08-03 12:45:00+00:00
ETH/USDT,SHORT,3479.04,3477.3,SL,8697599024.999,2025-08-03 14:00:00+00:00,2025-08-03 14:15:00+00:00
ETH/USDT,SHORT,3474.73,3458.16,TP,82841698033.28,2025-08-03 14:30:00+00:00,2025-08-03 15:00:00+00:00
ETH/USDT,SHORT,3497.02,3495.27,SL,8742551537.498,2025-08-03 19:30:00+00:00,2025-08-03 21:00:00+00:00
ETH/USDT,SHORT,3486.01,3505.52,SL,-0.918,2025-08-03 22:00:00+00:00,2025-08-03 23:00:00+00:00
ETH/USDT,SHORT,3506.2,3504.44,SL,8765490062.498,2025-08-03 23:15:00+00:00,2025-08-04 00:15:00+00:00
ETH/USDT,SHORT,3538.32,3536.55,SL,8845799887.499,2025-08-04 01:00:00+00:00,2025-08-04 02:00:00+00:00
ETH/USDT,SHORT,3557.97,3536.65,TP,106582779563.014,2025-08-04 03:00:00+00:00,2025-08-04 04:45:00+00:00
ETH/USDT,SHORT,3531.57,3552.72,SL,-0.923,2025-08-04 05:00:00+00:00,2025-08-04 08:00:00+00:00
ETH/USDT,SHORT,3543.84,3561.92,SL,-0.911,2025-08-04 09:45:00+00:00,2025-08-04 10:15:00+00:00
ETH/USDT,SHORT,3564.62,3582.77,SL,-0.911,2025-08-04 13:00:00+00:00,2025-08-04 13:30:00+00:00
ETH/USDT,SHORT,3652.49,3650.67,SL,9131232099.998,2025-08-04 14:15:00+00:00,2025-08-04 14:30:00+00:00
ETH/USDT,SHORT,3676.81,3674.97,SL,9192026687.499,2025-08-04 17:30:00+00:00,2025-08-04 20:00:00+00:00
ETH/USDT,SHORT,3709.52,3690.33,SL,-0.554,2025-08-04 21:15:00+00:00,2025-08-05 01:45:00+00:00
ETH/USDT,SHORT,3672.91,3654.03,TP,94391458051.307,2025-08-05 02:00:00+00:00,2025-08-05 03:15:00+00:00
ETH/USDT,SHORT,3645.8,3665.92,SL,-0.917,2025-08-05 04:45:00+00:00,2025-08-05 06:00:00+00:00
ETH/USDT,SHORT,3647.34,3613.09,SL,-0.528,2025-08-05 06:45:00+00:00,2025-08-05 07:30:00+00:00
ETH/USDT,SHORT,3653.43,3624.87,SL,-0.534,2025-08-05 12:15:00+00:00,2025-08-05 12:30:00+00:00
ETH/USDT,SHORT,3625.07,3653.2,SL,-0.939,2025-08-05 12:45:00+00:00,2025-08-05 13:45:00+00:00
ETH/USDT,SHORT,3606.54,3604.73,SL,9016339574.998,2025-08-05 14:00:00+00:00,2025-08-05 14:15:00+00:00
ETH/USDT,SHORT,3585.9,3584.1,SL,8964740387.498,2025-08-05 18:15:00+00:00,2025-08-05 20:15:00+00:00
ETH/USDT,SHORT,3573.4,3571.62,SL,8933506012.499,2025-08-05 20:45:00+00:00,2025-08-05 22:00:00+00:00
ETH/USDT,SHORT,3615.11,3594.65,TP,102297504428.57,2025-08-05 23:30:00+00:00,2025-08-06 00:15:00+00:00
ETH/USDT,SHORT,3565.21,3590.13,SL,-0.933,2025-08-06 01:15:00+00:00,2025-08-06 01:45:00+00:00
ETH/USDT,SHORT,3575.86,3597.62,SL,-0.924,2025-08-06 04:15:00+00:00,2025-08-06 05:00:00+00:00
ETH/USDT,SHORT,3618.07,3616.26,SL,9045175149.999,2025-08-06 06:15:00+00:00,2025-08-06 12:00:00+00:00
ETH/USDT,SHORT,3593.57,3591.78,SL,8983930787.499,2025-08-06 12:15:00+00:00,2025-08-06 12:45:00+00:00
ETH/USDT,SHORT,3624.49,3653.39,SL,-0.941,2025-08-06 15:00:00+00:00,2025-08-06 15:45:00+00:00
ETH/USDT,SHORT,3647.47,3678.21,SL,-0.944,2025-08-06 16:00:00+00:00,2025-08-06 17:45:00+00:00
ETH/USDT,SHORT,3658.69,3680.36,SL,-0.922,2025-08-06 21:30:00+00:00,2025-08-06 23:00:00+00:00
ETH/USDT,LONG,3691.79,3666.43,SL,-1.078,2025-08-07 01:30:00+00:00,2025-08-07 01:45:00+00:00
ETH/USDT,LONG,3659.47,3678.31,TP,94195678120.359,2025-08-07 02:45:00+00:00,2025-08-07 05:30:00+00:00
ETH/USDT,LONG,3687.73,3685.89,SL,-9219332362.5,2025-08-07 05:45:00+00:00,2025-08-07 06:00:00+00:00
ETH/USDT,LONG,3815.09,3841.9,TP,-0.751,2025-08-07 16:45:00+00:00,2025-08-07 19:30:00+00:00
ETH/USDT,LONG,3894.96,3893.01,SL,-9737391262.5,2025-08-07 23:00:00+00:00,2025-08-08 00:00:00+00:00
ETH/USDT,LONG,3930.59,3893.3,SL,-1.056,2025-08-08 03:30:00+00:00,2025-08-08 05:15:00+00:00
