symbol,type,entry,exit,exit_reason,r_multiple,open_ts,close_ts
BTC/USDT,LONG,105454.1,105745.99,TP,1459437851352.122,2025-07-01 19:30:00+00:00,2025-07-01 20:45:00+00:00
BTC/USDT,LONG,105736.04,105322.24,SL,-1.146,2025-07-02 00:00:00+00:00,2025-07-02 00:45:00+00:00
BTC/USDT,LONG,105629.19,105853.25,TP,1120303657565.236,2025-07-02 01:15:00+00:00,2025-07-02 03:00:00+00:00
BTC/USDT,LONG,106118.53,106268.48,SL,-0.37,2025-07-02 03:15:00+00:00,2025-07-02 05:15:00+00:00
BTC/USDT,LONG,107555.95,107502.17,SL,-268889877749.971,2025-07-02 13:15:00+00:00,2025-07-02 13:30:00+00:00
BTC/USDT,LONG,109457.1,108950.13,SL,-1.121,2025-07-02 21:45:00+00:00,2025-07-02 23:15:00+00:00
BTC/USDT,LONG,108888.52,108446.97,SL,-1.14,2025-07-03 00:15:00+00:00,2025-07-03 02:45:00+00:00
BTC/USDT,LONG,108677.41,108864.79,TP,936884260179.358,2025-07-03 03:00:00+00:00,2025-07-03 04:15:00+00:00
BTC/USDT,LONG,108893.22,108838.77,SL,-272233048499.984,2025-07-03 04:30:00+00:00,2025-07-03 05:00:00+00:00
BTC/USDT,LONG,109116.13,109309.36,TP,966129183060.402,2025-07-03 05:15:00+00:00,2025-07-03 06:00:00+00:00
BTC/USDT,LONG,109464.7,109056.79,SL,-1.155,2025-07-03 06:15:00+00:00,2025-07-03 07:15:00+00:00
BTC/USDT,LONG,109289.62,109453.88,TP,821336221688.179,2025-07-03 07:45:00+00:00,2025-07-03 08:30:00+00:00
BTC/USDT,LONG,109640.39,109585.57,SL,-274100981999.946,2025-07-03 09:00:00+00:00,2025-07-03 09:15:00+00:00
BTC/USDT,LONG,109174.46,109708.05,SL,-0.454,2025-07-03 12:45:00+00:00,2025-07-03 13:30:00+00:00
BTC/USDT,LONG,110275.41,109666.68,SL,-1.099,2025-07-03 13:45:00+00:00,2025-07-03 14:30:00+00:00
BTC/USDT,LONG,109377.36,109799.08,TP,2108569393544.239,2025-07-03 16:30:00+00:00,2025-07-03 19:15:00+00:00
BTC/USDT,LONG,109957.75,109499.38,SL,-1.136,2025-07-03 20:45:00+00:00,2025-07-03 23:15:00+00:00
BTC/USDT,LONG,109667.61,109305.65,SL,-1.178,2025-07-04 00:30:00+00:00,2025-07-04 00:45:00+00:00
BTC/USDT,LONG,109192.57,108820.99,SL,-1.172,2025-07-04 02:45:00+00:00,2025-07-04 05:45:00+00:00
BTC/USDT,LONG,108804.88,108750.47,SL,-272012188124.936,2025-07-04 08:15:00+00:00,2025-07-04 09:15:00+00:00
BTC/USDT,LONG,109054.6,108682.16,SL,-1.171,2025-07-04 09:30:00+00:00,2025-07-04 12:30:00+00:00
BTC/USDT,LONG,108040.09,107569.91,SL,-1.13,2025-07-04 14:15:00+00:00,2025-07-04 15:00:00+00:00
BTC/USDT,LONG,107537.24,107810.69,TP,1367230637167.886,2025-07-04 16:15:00+00:00,2025-07-04 17:00:00+00:00
BTC/USDT,LONG,107565.86,107795.09,TP,1146174907359.89,2025-07-04 19:00:00+00:00,2025-07-04 21:45:00+00:00
BTC/USDT,LONG,108040.09,107986.07,SL,-270100232624.973,2025-07-04 22:00:00+00:00,2025-07-04 23:00:00+00:00
BTC/USDT,LONG,108194.37,107852.2,SL,-1.188,2025-07-05 00:30:00+00:00,2025-07-05 01:15:00+00:00
BTC/USDT,LONG,107966.96,108089.02,TP,610336675521.976,2025-07-05 02:30:00+00:00,2025-07-05 03:00:00+00:00
BTC/USDT,LONG,108254.0,107917.79,SL,-1.192,2025-07-05 03:15:00+00:00,2025-07-05 05:30:00+00:00
BTC/USDT,LONG,108221.28,107900.03,SL,-1.202,2025-07-05 06:15:00+00:00,2025-07-05 07:45:00+00:00
BTC/USDT,LONG,107943.24,107889.27,SL,-269858111624.999,2025-07-05 09:00:00+00:00,2025-07-05 09:45:00+00:00
BTC/USDT,LONG,108082.11,108028.07,SL,-270205285124.976,2025-07-05 10:00:00+00:00,2025-07-05 13:15:00+00:00
BTC/USDT,LONG,107965.66,107911.67,SL,-269914139624.962,2025-07-05 16:15:00+00:00,2025-07-05 16:45:00+00:00
BTC/USDT,LONG,108024.79,107970.77,SL,-270061963499.975,2025-07-05 17:00:00+00:00,2025-07-05 20:00:00+00:00
BTC/USDT,LONG,108174.96,107930.46,SL,-1.284,2025-07-05 22:30:00+00:00,2025-07-06 03:00:00+00:00
BTC/USDT,LONG,108043.59,107989.57,SL,-270108986999.985,2025-07-06 03:15:00+00:00,2025-07-06 06:15:00+00:00
BTC/USDT,LONG,107916.73,107952.82,SL,-0.201,2025-07-06 10:00:00+00:00,2025-07-06 10:30:00+00:00
BTC/USDT,LONG,107989.97,108024.51,SL,-0.195,2025-07-06 10:45:00+00:00,2025-07-06 12:30:00+00:00
BTC/USDT,LONG,108951.15,108609.3,SL,-1.189,2025-07-06 17:30:00+00:00,2025-07-06 18:15:00+00:00
BTC/USDT,LONG,108478.21,108423.97,SL,-271195529999.968,2025-07-06 18:45:00+00:00,2025-07-06 20:00:00+00:00
BTC/USDT,LONG,108703.02,108648.67,SL,-271757560874.976,2025-07-06 20:15:00+00:00,2025-07-06 21:00:00+00:00
BTC/USDT,LONG,109042.39,108987.87,SL,-272605984874.972,2025-07-07 01:30:00+00:00,2025-07-07 02:00:00+00:00
BTC/USDT,LONG,109454.7,109399.97,SL,-273636750000.006,2025-07-07 02:15:00+00:00,2025-07-07 03:15:00+00:00
BTC/USDT,LONG,109548.55,109132.69,SL,-1.152,2025-07-07 03:30:00+00:00,2025-07-07 04:15:00+00:00
BTC/USDT,LONG,108882.71,108514.97,SL,-1.174,2025-07-07 07:00:00+00:00,2025-07-07 11:15:00+00:00
BTC/USDT,LONG,108430.79,108056.56,SL,-1.169,2025-07-07 13:15:00+00:00,2025-07-07 13:30:00+00:00
BTC/USDT,LONG,108146.95,108416.25,TP,1346520631370.003,2025-07-07 14:00:00+00:00,2025-07-07 15:15:00+00:00
BTC/USDT,LONG,108166.36,107642.45,SL,-1.115,2025-07-07 16:15:00+00:00,2025-07-07 18:15:00+00:00
BTC/USDT,LONG,107753.85,108084.44,TP,1652969231252.136,2025-07-07 18:30:00+00:00,2025-07-07 19:00:00+00:00
BTC/USDT,LONG,108199.07,107677.35,SL,-1.116,2025-07-07 19:15:00+00:00,2025-07-07 21:15:00+00:00
BTC/USDT,LONG,108170.26,108116.17,SL,-270425645249.998,2025-07-07 21:45:00+00:00,2025-07-08 00:15:00+00:00
BTC/USDT,LONG,108523.73,108138.28,SL,-1.164,2025-07-08 00:30:00+00:00,2025-07-08 00:45:00+00:00
BTC/USDT,LONG,107924.94,107477.53,SL,-1.137,2025-07-08 02:15:00+00:00,2025-07-08 02:45:00+00:00
BTC/USDT,LONG,107958.65,108169.87,TP,1056087524254.762,2025-07-08 03:30:00+00:00,2025-07-08 06:00:00+00:00
BTC/USDT,LONG,108311.93,108257.77,SL,-270779822249.97,2025-07-08 06:30:00+00:00,2025-07-08 08:30:00+00:00
BTC/USDT,LONG,108502.22,108447.97,SL,-271255559999.991,2025-07-08 09:30:00+00:00,2025-07-08 10:15:00+00:00
BTC/USDT,LONG,108390.97,108336.77,SL,-270977420999.989,2025-07-08 14:45:00+00:00,2025-07-08 17:00:00+00:00
BTC/USDT,LONG,108885.92,108831.47,SL,-272214789374.994,2025-07-08 17:15:00+00:00,2025-07-09 01:00:00+00:00
BTC/USDT,LONG,108714.33,108386.41,SL,-1.199,2025-07-09 02:30:00+00:00,2025-07-09 03:00:00+00:00
BTC/USDT,LONG,108466.91,108695.64,SL,-0.404,2025-07-09 03:15:00+00:00,2025-07-09 05:30:00+00:00
BTC/USDT,LONG,108783.46,108908.0,TP,-0.448,2025-07-09 05:45:00+00:00,2025-07-09 11:15:00+00:00
BTC/USDT,LONG,109467.11,109090.35,SL,-1.17,2025-07-09 13:30:00+00:00,2025-07-09 13:45:00+00:00
BTC/USDT,LONG,109277.41,108867.6,SL,-1.154,2025-07-09 14:00:00+00:00,2025-07-09 14:15:00+00:00
BTC/USDT,LONG,108713.93,108659.57,SL,-271784824499.992,2025-07-09 14:30:00+00:00,2025-07-09 14:45:00+00:00
BTC/USDT,LONG,109303.42,109562.41,TP,1294938225971.127,2025-07-09 16:30:00+00:00,2025-07-09 19:00:00+00:00
BTC/USDT,LONG,111309.53,110603.17,SL,-1.085,2025-07-09 22:00:00+00:00,2025-07-10 13:30:00+00:00
BTC/USDT,LONG,111106.23,110667.03,SL,-1.145,2025-07-10 14:00:00+00:00,2025-07-10 14:15:00+00:00
BTC/USDT,LONG,111333.04,112126.34,SL,-0.467,2025-07-10 15:15:00+00:00,2025-07-10 16:15:00+00:00
BTC/USDT,LONG,117676.91,117618.07,SL,-294192272624.933,2025-07-11 13:15:00+00:00,2025-07-11 13:45:00+00:00
BTC/USDT,LONG,116914.83,117439.92,TP,2625465390910.976,2025-07-11 16:00:00+00:00,2025-07-11 17:00:00+00:00
BTC/USDT,LONG,117936.44,117259.53,SL,-1.095,2025-07-11 19:15:00+00:00,2025-07-11 22:15:00+00:00
BTC/USDT,LONG,117447.89,117597.86,SL,-0.36,2025-07-11 22:30:00+00:00,2025-07-12 04:30:00+00:00
BTC/USDT,LONG,117911.93,117530.86,SL,-1.183,2025-07-12 06:15:00+00:00,2025-07-12 07:45:00+00:00
BTC/USDT,LONG,117870.31,117996.08,TP,628877501382.594,2025-07-12 08:15:00+00:00,2025-07-12 09:45:00+00:00
BTC/USDT,LONG,117702.52,117315.07,SL,-1.179,2025-07-12 11:30:00+00:00,2025-07-12 12:45:00+00:00
BTC/USDT,LONG,117390.87,117332.17,SL,-293477165249.933,2025-07-12 13:30:00+00:00,2025-07-12 14:00:00+00:00
BTC/USDT,LONG,117685.61,117254.4,SL,-1.158,2025-07-12 14:15:00+00:00,2025-07-12 14:45:00+00:00
BTC/USDT,LONG,117338.74,116902.66,SL,-1.155,2025-07-12 15:15:00+00:00,2025-07-12 15:30:00+00:00
BTC/USDT,LONG,117134.14,117075.57,SL,-292835344499.982,2025-07-12 15:45:00+00:00,2025-07-12 16:45:00+00:00
BTC/USDT,LONG,117478.61,117039.9,SL,-1.154,2025-07-12 17:15:00+00:00,2025-07-12 20:45:00+00:00
BTC/USDT,LONG,117165.25,117315.91,TP,753262618086.955,2025-07-12 21:00:00+00:00,2025-07-12 21:30:00+00:00
BTC/USDT,LONG,117514.23,117116.82,SL,-1.173,2025-07-12 21:45:00+00:00,2025-07-12 23:00:00+00:00
BTC/USDT,LONG,117447.99,117389.27,SL,-293619986624.981,2025-07-12 23:45:00+00:00,2025-07-13 02:00:00+00:00
BTC/USDT,LONG,117632.69,117573.87,SL,-294081717374.939,2025-07-13 02:45:00+00:00,2025-07-13 03:45:00+00:00
BTC/USDT,LONG,117898.72,117961.31,TP,312973624921.214,2025-07-13 06:45:00+00:00,2025-07-13 07:30:00+00:00
BTC/USDT,LONG,117899.92,117617.82,SL,-1.264,2025-07-13 09:00:00+00:00,2025-07-13 09:30:00+00:00
BTC/USDT,LONG,117920.83,117861.87,SL,-294802077374.989,2025-07-13 11:00:00+00:00,2025-07-13 11:15:00+00:00
BTC/USDT,LONG,118018.98,117959.97,SL,-295047449999.984,2025-07-13 11:30:00+00:00,2025-07-13 12:15:00+00:00
BTC/USDT,LONG,118179.86,118366.87,SL,-0.38,2025-07-13 13:00:00+00:00,2025-07-13 13:30:00+00:00
BTC/USDT,LONG,118759.35,118699.97,SL,-296898374999.947,2025-07-13 14:30:00+00:00,2025-07-13 15:00:00+00:00
BTC/USDT,LONG,119036.59,118977.07,SL,-297591471374.981,2025-07-13 18:15:00+00:00,2025-07-13 19:30:00+00:00
BTC/USDT,LONG,119072.11,118538.84,SL,-1.126,2025-07-13 20:30:00+00:00,2025-07-13 21:30:00+00:00
BTC/USDT,LONG,118410.98,118351.77,SL,-296027439749.96,2025-07-13 22:00:00+00:00,2025-07-13 22:30:00+00:00
BTC/USDT,LONG,118707.92,118648.57,SL,-296769810749.975,2025-07-13 23:30:00+00:00,2025-07-13 23:45:00+00:00
BTC/USDT,LONG,119162.45,119515.12,SL,-0.428,2025-07-14 00:00:00+00:00,2025-07-14 02:15:00+00:00
BTC/USDT,LONG,119686.21,121290.21,SL,-0.482,2025-07-14 02:45:00+00:00,2025-07-14 03:30:00+00:00
BTC/USDT,LONG,121662.6,121601.77,SL,-304156502249.971,2025-07-14 11:30:00+00:00,2025-07-14 13:45:00+00:00
BTC/USDT,LONG,121515.73,120801.59,SL,-1.093,2025-07-14 14:15:00+00:00,2025-07-14 14:30:00+00:00
BTC/USDT,LONG,121220.58,120448.57,SL,-1.085,2025-07-14 14:45:00+00:00,2025-07-14 15:00:00+00:00
BTC/USDT,LONG,120086.51,119234.58,SL,-1.076,2025-07-14 16:15:00+00:00,2025-07-15 00:30:00+00:00
BTC/USDT,LONG,119075.11,119015.57,SL,-297687769499.972,2025-07-15 01:15:00+00:00,2025-07-15 01:30:00+00:00
BTC/USDT,LONG,117567.15,116749.58,SL,-1.077,2025-07-15 03:15:00+00:00,2025-07-15 04:00:00+00:00
BTC/USDT,LONG,117708.62,116871.91,SL,-1.076,2025-07-15 05:00:00+00:00,2025-07-15 06:00:00+00:00
BTC/USDT,LONG,117177.76,116493.33,SL,-1.093,2025-07-15 09:00:00+00:00,2025-07-15 11:15:00+00:00
BTC/USDT,LONG,117135.94,116502.01,SL,-1.102,2025-07-15 12:00:00+00:00,2025-07-15 12:30:00+00:00
BTC/USDT,LONG,118088.81,117278.19,SL,-1.078,2025-07-15 13:00:00+00:00,2025-07-15 14:30:00+00:00
BTC/USDT,LONG,117735.24,116714.82,SL,-1.061,2025-07-15 16:30:00+00:00,2025-07-15 18:30:00+00:00
BTC/USDT,LONG,117006.67,117589.8,TP,2915607968941.184,2025-07-15 21:00:00+00:00,2025-07-15 22:30:00+00:00
BTC/USDT,LONG,117866.6,117131.54,SL,-1.087,2025-07-15 22:45:00+00:00,2025-07-16 02:30:00+00:00
BTC/USDT,LONG,117587.06,117904.6,TP,1587656604167.132,2025-07-16 04:15:00+00:00,2025-07-16 05:00:00+00:00
BTC/USDT,LONG,117901.22,118209.84,TP,1543077104991.898,2025-07-16 05:15:00+00:00,2025-07-16 06:30:00+00:00
BTC/USDT,LONG,118319.93,118260.77,SL,-295799826000.003,2025-07-16 06:45:00+00:00,2025-07-16 08:30:00+00:00
BTC/USDT,LONG,118383.16,118323.97,SL,-295957904999.96,2025-07-16 13:30:00+00:00,2025-07-16 13:45:00+00:00
BTC/USDT,LONG,119079.31,119019.77,SL,-297698274750.001,2025-07-16 14:45:00+00:00,2025-07-16 15:00:00+00:00
BTC/USDT,LONG,119658.7,118849.93,SL,-1.08,2025-07-16 17:15:00+00:00,2025-07-16 18:00:00+00:00
BTC/USDT,LONG,119748.54,118923.74,SL,-1.078,2025-07-16 18:30:00+00:00,2025-07-16 19:30:00+00:00
BTC/USDT,LONG,119625.08,119565.27,SL,-299062706624.973,2025-07-16 20:15:00+00:00,2025-07-16 21:30:00+00:00
BTC/USDT,LONG,118618.58,119083.14,TP,2322804417044.39,2025-07-16 23:00:00+00:00,2025-07-17 00:45:00+00:00
BTC/USDT,LONG,118174.06,118629.18,TP,2275629915114.332,2025-07-17 01:45:00+00:00,2025-07-17 06:00:00+00:00
BTC/USDT,LONG,118689.42,118121.8,SL,-1.117,2025-07-17 06:15:00+00:00,2025-07-17 07:00:00+00:00
BTC/USDT,LONG,118353.05,118788.98,SL,-0.44,2025-07-17 07:45:00+00:00,2025-07-17 09:15:00+00:00
BTC/USDT,LONG,119038.19,118415.16,SL,-1.105,2025-07-17 09:30:00+00:00,2025-07-17 10:30:00+00:00
BTC/USDT,LONG,118033.39,117974.37,SL,-295083467999.939,2025-07-17 12:30:00+00:00,2025-07-17 13:45:00+00:00
BTC/USDT,LONG,118520.73,118461.47,SL,-296301826874.988,2025-07-17 14:00:00+00:00,2025-07-17 15:30:00+00:00
BTC/USDT,LONG,118934.44,118246.19,SL,-1.094,2025-07-17 15:45:00+00:00,2025-07-17 16:30:00+00:00
BTC/USDT,LONG,118753.65,118694.27,SL,-296884117874.943,2025-07-17 17:15:00+00:00,2025-07-17 17:45:00+00:00
BTC/USDT,LONG,119265.8,119206.17,SL,-298164507749.971,2025-07-17 18:00:00+00:00,2025-07-17 18:15:00+00:00
BTC/USDT,LONG,119281.01,119668.74,SL,-0.434,2025-07-17 20:30:00+00:00,2025-07-17 21:00:00+00:00
BTC/USDT,LONG,119791.37,119731.47,SL,-299478414374.972,2025-07-18 00:30:00+00:00,2025-07-18 01:00:00+00:00
BTC/USDT,LONG,120227.88,120167.77,SL,-300569709749.98,2025-07-18 01:15:00+00:00,2025-07-18 01:30:00+00:00
BTC/USDT,LONG,120447.99,120387.77,SL,-301119984749.967,2025-07-18 04:45:00+00:00,2025-07-18 06:00:00+00:00
BTC/USDT,LONG,119299.72,118663.58,SL,-1.103,2025-07-18 10:45:00+00:00,2025-07-18 13:15:00+00:00
BTC/USDT,LONG,117808.67,117749.77,SL,-294521687249.944,2025-07-18 14:30:00+00:00,2025-07-18 14:45:00+00:00
BTC/USDT,LONG,117356.55,117297.87,SL,-293391372374.972,2025-07-18 18:45:00+00:00,2025-07-18 19:15:00+00:00
BTC/USDT,LONG,117534.64,116819.26,SL,-1.089,2025-07-18 19:30:00+00:00,2025-07-18 20:30:00+00:00
BTC/USDT,LONG,117875.71,118079.61,SL,-0.388,2025-07-18 21:00:00+00:00,2025-07-19 04:30:00+00:00
BTC/USDT,LONG,118233.09,117856.16,SL,-1.186,2025-07-19 05:45:00+00:00,2025-07-19 08:30:00+00:00
BTC/USDT,LONG,118336.64,118013.97,SL,-1.224,2025-07-19 09:30:00+00:00,2025-07-19 12:15:00+00:00
BTC/USDT,LONG,117716.23,117657.37,SL,-294290571749.953,2025-07-19 14:45:00+00:00,2025-07-19 15:00:00+00:00
BTC/USDT,LONG,118228.28,117810.54,SL,-1.165,2025-07-19 15:15:00+00:00,2025-07-19 16:00:00+00:00
BTC/USDT,LONG,117769.66,117933.04,TP,816940310500.722,2025-07-19 19:00:00+00:00,2025-07-19 19:30:00+00:00
BTC/USDT,LONG,118037.29,117637.07,SL,-1.173,2025-07-19 19:45:00+00:00,2025-07-19 20:45:00+00:00
BTC/USDT,LONG,117631.59,117216.67,SL,-1.165,2025-07-19 21:00:00+00:00,2025-07-19 21:15:00+00:00
BTC/USDT,LONG,117971.46,117912.47,SL,-294928640625.003,2025-07-20 00:45:00+00:00,2025-07-20 03:30:00+00:00
BTC/USDT,LONG,118098.02,118038.97,SL,-295245048750.003,2025-07-20 07:15:00+00:00,2025-07-20 09:00:00+00:00
BTC/USDT,LONG,117942.24,117883.27,SL,-294855604124.969,2025-07-20 12:00:00+00:00,2025-07-20 12:45:00+00:00
BTC/USDT,LONG,118157.45,118098.37,SL,-295393622999.982,2025-07-20 13:00:00+00:00,2025-07-20 13:45:00+00:00
BTC/USDT,LONG,118388.26,117922.08,SL,-1.145,2025-07-20 18:45:00+00:00,2025-07-20 20:00:00+00:00
BTC/USDT,LONG,118053.4,117600.85,SL,-1.15,2025-07-20 21:00:00+00:00,2025-07-20 22:00:00+00:00
BTC/USDT,LONG,117288.62,117229.97,SL,-293221537499.995,2025-07-20 22:15:00+00:00,2025-07-20 23:00:00+00:00
BTC/USDT,LONG,117939.04,118408.21,TP,2345856916777.41,2025-07-21 02:00:00+00:00,2025-07-21 03:00:00+00:00
BTC/USDT,LONG,118519.63,118460.37,SL,-296299075499.992,2025-07-21 03:15:00+00:00,2025-07-21 06:15:00+00:00
BTC/USDT,LONG,118248.49,118189.37,SL,-295621236749.94,2025-07-21 12:00:00+00:00,2025-07-21 12:15:00+00:00
BTC/USDT,LONG,118649.4,118590.07,SL,-296623487624.966,2025-07-21 13:30:00+00:00,2025-07-21 13:45:00+00:00
BTC/USDT,LONG,117946.94,117253.53,SL,-1.093,2025-07-21 16:15:00+00:00,2025-07-21 17:45:00+00:00
BTC/USDT,LONG,117966.95,117290.58,SL,-1.095,2025-07-21 18:00:00+00:00,2025-07-21 18:45:00+00:00
BTC/USDT,LONG,117449.9,116744.55,SL,-1.091,2025-07-21 19:00:00+00:00,2025-07-21 19:30:00+00:00
BTC/USDT,LONG,116939.84,117411.79,TP,-0.711,2025-07-21 20:00:00+00:00,2025-07-21 22:30:00+00:00
BTC/USDT,LONG,117533.44,117001.24,SL,-1.124,2025-07-22 00:15:00+00:00,2025-07-22 00:30:00+00:00
BTC/USDT,LONG,117258.4,117199.77,SL,-293145999749.977,2025-07-22 01:15:00+00:00,2025-07-22 01:30:00+00:00
BTC/USDT,LONG,117758.85,117055.31,SL,-1.091,2025-07-22 01:45:00+00:00,2025-07-22 02:45:00+00:00
BTC/USDT,LONG,117181.56,117666.18,TP,2423072044419.604,2025-07-22 05:15:00+00:00,2025-07-22 06:30:00+00:00
BTC/USDT,LONG,117858.6,117799.67,SL,-294646499624.942,2025-07-22 06:45:00+00:00,2025-07-22 07:00:00+00:00
BTC/USDT,LONG,118317.03,118808.55,TP,2457598421946.677,2025-07-22 08:45:00+00:00,2025-07-22 10:45:00+00:00
BTC/USDT,LONG,118449.8,118996.05,TP,2731264297151.501,2025-07-22 14:00:00+00:00,2025-07-22 14:45:00+00:00
BTC/USDT,LONG,119229.28,118452.4,SL,-1.083,2025-07-22 15:00:00+00:00,2025-07-22 17:00:00+00:00
BTC/USDT,LONG,119255.6,119794.41,SL,-0.45,2025-07-22 17:45:00+00:00,2025-07-22 18:45:00+00:00
BTC/USDT,LONG,119924.53,119147.24,SL,-1.083,2025-07-22 19:00:00+00:00,2025-07-22 19:45:00+00:00
BTC/USDT,LONG,119860.2,119800.27,SL,-299650500374.992,2025-07-22 20:15:00+00:00,2025-07-22 23:00:00+00:00
BTC/USDT,LONG,120205.07,119608.65,SL,-1.112,2025-07-22 23:15:00+00:00,2025-07-23 00:15:00+00:00
BTC/USDT,LONG,119399.37,118827.36,SL,-1.116,2025-07-23 02:15:00+00:00,2025-07-23 03:15:00+00:00
BTC/USDT,LONG,118842.69,118337.24,SL,-1.133,2025-07-23 04:30:00+00:00,2025-07-23 06:45:00+00:00
BTC/USDT,LONG,118523.63,118066.48,SL,-1.149,2025-07-23 07:00:00+00:00,2025-07-23 09:15:00+00:00
BTC/USDT,LONG,118103.82,118337.15,TP,1166635277030.945,2025-07-23 09:30:00+00:00,2025-07-23 11:00:00+00:00
BTC/USDT,LONG,118613.78,118114.76,SL,-1.135,2025-07-23 11:15:00+00:00,2025-07-23 12:30:00+00:00
BTC/USDT,LONG,117991.57,117470.48,SL,-1.128,2025-07-23 12:45:00+00:00,2025-07-23 13:45:00+00:00
BTC/USDT,LONG,118229.08,118169.97,SL,-295572712499.998,2025-07-23 14:45:00+00:00,2025-07-23 15:45:00+00:00
BTC/USDT,LONG,117655.6,117596.77,SL,-294138995999.966,2025-07-23 17:15:00+00:00,2025-07-23 17:45:00+00:00
BTC/USDT,LONG,118128.63,118069.57,SL,-295321586999.999,2025-07-23 18:00:00+00:00,2025-07-23 20:15:00+00:00
BTC/USDT,LONG,118203.07,118143.97,SL,-295507679999.937,2025-07-23 21:45:00+00:00,2025-07-23 22:15:00+00:00
BTC/USDT,LONG,118607.37,119023.54,TP,2080834076158.934,2025-07-23 22:30:00+00:00,2025-07-24 00:30:00+00:00
BTC/USDT,LONG,118596.97,118059.18,SL,-1.124,2025-07-24 04:00:00+00:00,2025-07-24 04:30:00+00:00
BTC/USDT,LONG,117964.55,117408.57,SL,-1.119,2025-07-24 04:45:00+00:00,2025-07-24 05:15:00+00:00
BTC/USDT,LONG,117615.48,117034.34,SL,-1.112,2025-07-24 05:45:00+00:00,2025-07-24 07:00:00+00:00
BTC/USDT,LONG,118140.34,118547.06,TP,2033610781994.357,2025-07-24 07:15:00+00:00,2025-07-24 08:00:00+00:00
BTC/USDT,LONG,118645.29,117986.79,SL,-1.099,2025-07-24 08:15:00+00:00,2025-07-24 10:30:00+00:00
BTC/USDT,LONG,118700.52,118103.57,SL,-1.11,2025-07-24 11:00:00+00:00,2025-07-24 13:45:00+00:00
BTC/USDT,LONG,117993.07,118269.86,SL,-0.412,2025-07-24 14:00:00+00:00,2025-07-24 14:30:00+00:00
BTC/USDT,LONG,119081.01,119021.47,SL,-297702526875.001,2025-07-24 14:45:00+00:00,2025-07-24 15:00:00+00:00
BTC/USDT,LONG,119028.88,118351.43,SL,-1.096,2025-07-24 17:15:00+00:00,2025-07-24 22:00:00+00:00
BTC/USDT,LONG,118479.61,118005.19,SL,-1.143,2025-07-24 22:15:00+00:00,2025-07-25 00:00:00+00:00
BTC/USDT,LONG,117393.37,116884.0,SL,-1.13,2025-07-25 01:45:00+00:00,2025-07-25 02:30:00+00:00
BTC/USDT,LONG,116040.79,115439.79,SL,-1.107,2025-07-25 03:15:00+00:00,2025-07-25 03:30:00+00:00
BTC/USDT,LONG,115442.29,115384.57,SL,-288605730749.987,2025-07-25 03:45:00+00:00,2025-07-25 04:30:00+00:00
BTC/USDT,LONG,116101.62,115423.74,SL,-1.094,2025-07-25 04:45:00+00:00,2025-07-25 05:00:00+00:00
BTC/USDT,SHORT,115231.16,115835.36,SL,-0.913,2025-07-25 07:45:00+00:00,2025-07-25 08:15:00+00:00
BTC/USDT,SHORT,116219.36,116161.25,SL,290548403124.994,2025-07-25 10:45:00+00:00,2025-07-25 13:30:00+00:00
BTC/USDT,SHORT,115012.47,115686.09,SL,-0.921,2025-07-25 14:30:00+00:00,2025-07-25 15:45:00+00:00
BTC/USDT,SHORT,116397.77,116928.26,SL,-0.901,2025-07-25 18:45:00+00:00,2025-07-25 19:30:00+00:00
BTC/USDT,SHORT,116952.69,117467.54,SL,-0.898,2025-07-25 20:45:00+00:00,2025-07-25 23:30:00+00:00
BTC/USDT,SHORT,117524.71,117269.87,TP,1274201746806.502,2025-07-25 23:45:00+00:00,2025-07-26 01:45:00+00:00
BTC/USDT,SHORT,117384.68,117719.81,SL,-0.851,2025-07-26 02:30:00+00:00,2025-07-26 10:30:00+00:00
BTC/USDT,SHORT,117961.79,117902.81,SL,294904473999.995,2025-07-26 11:00:00+00:00,2025-07-26 11:30:00+00:00
BTC/USDT,SHORT,117699.12,117915.45,SL,-0.786,2025-07-26 11:45:00+00:00,2025-07-26 12:15:00+00:00
BTC/USDT,SHORT,117851.05,118077.22,SL,-0.793,2025-07-26 15:00:00+00:00,2025-07-26 15:45:00+00:00
BTC/USDT,SHORT,117901.82,118101.75,SL,-0.772,2025-07-26 17:30:00+00:00,2025-07-26 19:45:00+00:00
BTC/USDT,SHORT,117857.54,118030.54,SL,-0.746,2025-07-26 20:15:00+00:00,2025-07-26 22:00:00+00:00
BTC/USDT,SHORT,117835.85,118021.29,SL,-0.759,2025-07-26 23:15:00+00:00,2025-07-27 01:00:00+00:00
BTC/USDT,SHORT,118117.01,118319.04,SL,-0.774,2025-07-27 03:15:00+00:00,2025-07-27 06:45:00+00:00
BTC/USDT,SHORT,118026.96,117971.85,TP,275510221811.637,2025-07-27 07:00:00+00:00,2025-07-27 09:00:00+00:00
BTC/USDT,LONG,117921.63,117862.67,SL,-294804078374.946,2025-07-27 09:30:00+00:00,2025-07-27 10:00:00+00:00
BTC/USDT,LONG,118180.26,117892.73,SL,-1.258,2025-07-27 10:15:00+00:00,2025-07-27 12:15:00+00:00
BTC/USDT,LONG,118217.68,118282.0,TP,321600624439.888,2025-07-27 13:00:00+00:00,2025-07-27 14:15:00+00:00
BTC/USDT,LONG,118338.74,118279.57,SL,-295846849499.94,2025-07-27 14:30:00+00:00,2025-07-27 14:45:00+00:00
